TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
BKN,Mikki Moore,C,4.0,0.0,2.5,0.5,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.0,13.4,0.3,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.2,0.4,0.2
BKN,Kerry Kittles,SG,82.0,82.0,34.7,13.1,0.7,3.3,4.0,2.5,1.52,0.49,1.2,1.8,2.2,14.8,5.3,11.7,0.45299999999999996,1.2,3.4,0.35100000000000003,1.3,1.7,0.79,4.1,8.3,0.493,1.1179999999999999,0.5
BKN,Aaron Williams,C,72.0,7.0,18.6,6.3,1.4,2.7,4.1,1.1,0.47,0.64,1.2,2.6,0.9,13.3,2.4,4.8,0.503,0.0,0.0,0.33299999999999996,1.5,2.2,0.68,2.4,4.8,0.504,1.3159999999999998,0.5
BKN,Tamar Slay,SG,22.0,0.0,7.5,2.4,0.5,0.7,1.1,0.6,0.32,0.05,0.5,0.9,1.3,7.9,1.0,2.7,0.35,0.2,0.5,0.33299999999999996,0.3,0.6,0.5,0.8,2.2,0.354,0.883,0.38
BKN,Lucious Harris,SG,69.0,15.0,21.8,6.9,0.6,1.5,2.0,2.0,0.59,0.03,0.8,1.1,2.5,11.1,2.7,6.7,0.40399999999999997,0.6,1.5,0.376,1.0,1.1,0.85,2.1,5.2,0.41200000000000003,1.032,0.44
NY,Michael Doleac,C,46.0,0.0,14.9,5.0,1.3,2.8,4.1,0.7,0.37,0.65,0.8,1.8,0.8,12.4,2.2,4.9,0.444,0.0,0.0,0.0,0.7,0.8,0.86,2.2,4.9,0.444,1.0270000000000001,0.44
NY,Howard Eisley,PG,33.0,23.0,22.1,6.7,0.2,1.8,2.0,4.7,0.91,0.09,1.5,2.6,3.1,12.3,2.4,6.1,0.396,0.8,2.6,0.32899999999999996,1.0,1.1,0.89,1.6,3.5,0.444,1.089,0.47
NY,Shandon Anderson,SF,80.0,37.0,24.7,7.9,0.7,2.1,2.8,1.5,0.85,0.21,1.5,2.3,1.0,10.1,3.0,7.1,0.42200000000000004,0.5,1.6,0.281,1.5,2.0,0.76,2.5,5.5,0.46299999999999997,1.126,0.45
NY,Bruno Sundov,C,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
NY,Moochie Norris,PG,36.0,0.0,12.4,4.3,0.2,0.8,1.0,2.0,0.78,0.08,0.9,1.0,2.1,10.9,1.5,3.6,0.408,0.3,1.0,0.34299999999999997,1.0,1.3,0.77,1.2,2.6,0.43200000000000005,1.185,0.45
NY,Othella Harrington,PF,56.0,3.0,15.6,4.6,1.0,2.1,3.2,0.5,0.21,0.25,1.2,2.4,0.4,9.0,1.8,3.6,0.495,0.0,0.0,0.0,1.0,1.4,0.74,1.8,3.6,0.495,1.2770000000000001,0.5
NY,Charlie Ward,PG,35.0,10.0,23.6,8.7,0.3,2.5,2.7,4.9,1.34,0.23,2.0,2.1,2.5,14.5,3.3,7.4,0.442,1.7,3.9,0.428,0.5,0.6,0.76,1.6,3.5,0.45899999999999996,1.173,0.56
NY,Allan Houston,SG,50.0,50.0,36.0,18.5,0.4,2.0,2.4,2.0,0.76,0.04,2.0,2.1,1.0,14.7,6.8,15.6,0.435,1.7,4.0,0.431,3.1,3.4,0.91,5.1,11.6,0.43700000000000006,1.183,0.49
NY,Keith Van Horn,PF,47.0,47.0,33.5,16.4,2.1,5.2,7.3,1.8,1.11,0.38,2.5,3.2,0.7,17.8,5.8,13.0,0.445,1.3,3.4,0.373,3.5,4.2,0.82,4.5,9.6,0.47100000000000003,1.254,0.49
NY,Stephon Marbury,PG,47.0,47.0,39.1,19.8,0.8,2.3,3.1,9.3,1.38,0.09,3.2,2.1,2.9,20.4,7.1,16.6,0.431,1.1,3.3,0.321,4.4,5.3,0.83,6.0,13.3,0.45799999999999996,1.194,0.46
NY,Penny Hardaway,SF,42.0,4.0,29.0,9.6,1.0,3.5,4.5,1.9,1.0,0.29,1.5,1.9,1.2,11.8,3.8,9.7,0.39,0.4,1.0,0.364,1.6,2.1,0.78,3.4,8.7,0.39299999999999996,0.988,0.41
NY,Frank Williams,PG,56.0,3.0,12.8,3.9,0.1,0.8,0.9,2.2,0.45,0.11,1.1,1.0,1.9,10.7,1.4,3.7,0.385,0.3,1.1,0.3,0.7,0.9,0.85,1.1,2.6,0.419,1.053,0.43
NY,Clarence Weatherspoon,PF,15.0,1.0,14.4,3.6,0.9,2.4,3.3,0.9,0.53,0.13,0.6,1.3,1.4,14.7,1.2,2.7,0.45,0.0,0.0,0.0,1.2,1.3,0.95,1.2,2.7,0.45,1.35,0.45
NY,Michael Sweetney,PF,42.0,1.0,11.8,4.3,1.6,2.1,3.7,0.3,0.43,0.29,0.8,1.4,0.4,17.2,1.6,3.3,0.493,0.0,0.0,0.0,1.0,1.4,0.72,1.6,3.3,0.496,1.286,0.49
NY,Vin Baker,PF,17.0,0.0,18.4,6.6,2.1,2.0,4.1,0.7,0.41,0.53,1.5,3.6,0.5,14.8,2.4,5.8,0.40399999999999997,0.1,0.1,0.5,1.9,2.6,0.71,2.3,5.7,0.402,1.141,0.41
NY,DerMarr Johnson,SF,21.0,1.0,13.7,5.4,0.2,1.6,1.9,0.5,0.38,0.33,0.8,1.5,0.7,11.5,1.7,4.6,0.371,0.6,1.7,0.361,1.3,1.5,0.9,1.1,2.9,0.377,1.165,0.44
NY,Tim Thomas,PF,24.0,23.0,31.1,15.8,1.1,3.7,4.8,1.4,1.0,0.21,1.8,2.9,0.8,15.1,5.7,12.6,0.452,1.1,2.7,0.406,3.3,4.0,0.81,4.6,9.9,0.46399999999999997,1.248,0.5
NY,Kurt Thomas,PF,80.0,75.0,31.9,11.1,1.8,6.5,8.3,1.9,0.7,1.0,1.7,3.7,1.1,14.2,4.9,10.4,0.473,0.0,0.0,0.0,1.3,1.6,0.83,4.9,10.4,0.475,1.074,0.47
NY,Nazr Mohammed,C,27.0,23.0,24.9,9.1,2.9,4.8,7.7,0.6,1.22,0.93,1.5,3.0,0.4,16.2,4.0,7.1,0.563,0.0,0.0,0.0,1.1,2.2,0.53,4.0,7.1,0.563,1.286,0.56
NY,Cezary Trybanski,C,3.0,0.0,1.7,0.3,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.7,0.0,-12.2,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.7,0.0,0.5,0.0
NY,Dikembe Mutombo,C,65.0,56.0,23.0,5.6,2.2,4.5,6.7,0.4,0.26,1.89,0.8,2.2,0.5,14.4,2.2,4.5,0.478,0.0,0.0,0.0,1.2,1.8,0.68,2.2,4.5,0.478,1.2309999999999999,0.48
NY,Antonio McDyess,PF,18.0,6.0,23.4,8.4,1.7,4.9,6.6,1.1,0.67,0.61,1.5,2.6,0.7,12.7,3.6,7.9,0.45799999999999996,0.0,0.0,0.0,1.2,2.1,0.58,3.6,7.9,0.45799999999999996,1.07,0.46
PHI,Kenny Thomas,PF,74.0,72.0,36.5,13.6,3.5,6.6,10.1,1.5,1.11,0.45,2.3,3.0,0.6,16.0,5.1,11.0,0.469,0.0,0.1,0.2,3.3,4.4,0.75,5.1,10.9,0.47,1.237,0.47
PHI,Greg Buckner,SG,53.0,3.0,13.3,3.1,0.5,1.4,1.9,0.8,0.4,0.08,0.6,1.5,1.3,7.4,1.2,3.3,0.377,0.2,0.8,0.273,0.4,0.5,0.74,1.0,2.5,0.41200000000000003,0.937,0.41
PHI,Samuel Dalembert,C,82.0,53.0,26.8,8.0,2.4,5.3,7.6,0.3,0.54,2.3,1.0,3.3,0.2,16.3,3.3,6.1,0.541,0.0,0.0,0.0,1.4,2.1,0.64,3.3,6.1,0.542,1.307,0.54
PHI,John Salmons,SF,77.0,24.0,20.8,5.8,0.5,2.1,2.5,1.7,0.81,0.21,1.0,1.6,1.7,10.7,2.1,5.4,0.387,0.6,1.9,0.34,0.9,1.2,0.77,1.5,3.5,0.413,1.065,0.45
PHI,Glenn Robinson,SF,42.0,42.0,31.8,16.6,1.1,3.4,4.5,1.4,1.0,0.21,2.5,2.3,0.5,15.1,6.5,14.6,0.44799999999999995,0.8,2.4,0.34,2.7,3.3,0.83,5.7,12.2,0.469,1.137,0.48
PHI,Allen Iverson,SG,48.0,47.0,42.5,26.4,0.7,3.0,3.7,6.8,2.4,0.1,4.4,1.8,1.6,19.3,9.1,23.4,0.387,1.2,4.1,0.28600000000000003,7.1,9.5,0.75,7.9,19.3,0.408,1.125,0.41
PHI,Amal McCaskill,C,59.0,3.0,10.8,1.9,0.8,1.4,2.3,0.3,0.2,0.34,0.4,1.5,0.8,7.4,0.8,2.0,0.402,0.0,0.0,0.0,0.3,0.5,0.7,0.8,2.0,0.405,0.966,0.4
PHI,Zendon Hamilton,C,46.0,0.0,10.3,3.7,1.1,2.1,3.2,0.3,0.17,0.17,0.6,1.6,0.5,16.1,1.1,2.1,0.537,0.0,0.0,0.0,1.5,2.1,0.7,1.1,2.1,0.537,1.7790000000000001,0.54
PHI,Eric Snow,PG,82.0,82.0,36.2,10.3,0.8,2.7,3.4,6.9,1.18,0.07,2.3,2.6,3.0,13.5,3.6,8.7,0.413,0.0,0.2,0.111,3.1,3.9,0.8,3.6,8.5,0.42,1.18,0.41
PHI,Kyle Korver,SG,74.0,0.0,11.9,4.5,0.4,1.1,1.5,0.5,0.34,0.11,0.6,1.4,1.0,10.1,1.6,4.4,0.35200000000000004,1.1,2.8,0.391,0.3,0.3,0.79,0.5,1.6,0.28300000000000003,1.0090000000000001,0.48
PHI,Derrick Coleman,PF,34.0,30.0,24.8,8.0,1.3,4.3,5.6,1.4,0.68,0.76,1.7,2.3,0.8,11.7,3.1,7.6,0.413,0.2,1.1,0.222,1.4,1.9,0.75,2.9,6.5,0.444,1.046,0.43
PHI,Willie Green,SG,53.0,0.0,14.5,6.9,0.3,0.9,1.2,1.0,0.49,0.09,1.1,1.6,0.9,10.8,2.7,6.7,0.401,0.4,1.2,0.311,1.1,1.5,0.73,2.3,5.5,0.419,1.02,0.43
PHI,Marc Jackson,PF,22.0,13.0,27.2,9.4,2.0,3.7,5.7,0.8,0.55,0.27,1.1,2.0,0.8,13.2,3.2,7.8,0.415,0.0,0.0,0.0,2.9,3.7,0.79,3.2,7.8,0.418,1.205,0.42
PHI,Aaron McKie,SG,75.0,41.0,28.2,9.2,0.6,2.8,3.4,2.6,1.13,0.31,1.4,1.9,1.9,14.0,3.5,7.7,0.45899999999999996,1.0,2.3,0.436,1.1,1.5,0.76,2.5,5.4,0.469,1.194,0.52
TOR,Alvin Williams,PG,56.0,54.0,30.9,8.8,0.3,2.4,2.7,4.0,0.98,0.18,1.4,2.0,2.9,11.4,3.6,8.9,0.405,0.5,1.6,0.292,1.2,1.5,0.78,3.1,7.3,0.43,0.996,0.43
TOR,Robert Archibald,PF,30.0,3.0,8.2,1.0,0.7,1.0,1.7,0.4,0.43,0.1,0.3,1.6,1.3,5.7,0.3,1.0,0.267,0.0,0.0,0.0,0.4,0.9,0.48,0.3,1.0,0.267,0.9670000000000001,0.27
TOR,Roger Mason Jr.,SG,23.0,3.0,12.4,4.0,0.0,1.2,1.2,1.0,0.43,0.26,0.8,1.3,1.3,7.7,1.3,3.8,0.35600000000000004,0.5,1.4,0.364,0.8,1.0,0.86,0.8,2.4,0.35200000000000004,1.069,0.43
TOR,Jannero Pargo,PG,5.0,0.0,14.2,3.6,0.0,0.8,0.8,2.4,0.8,0.2,1.0,1.4,2.4,11.5,1.8,5.8,0.31,0.0,1.0,0.0,0.0,0.0,0.0,1.8,4.8,0.375,0.621,0.31
TOR,Lamond Murray,SF,33.0,4.0,15.7,6.0,0.4,2.3,2.7,0.8,0.45,0.21,1.2,1.4,0.7,8.9,2.3,6.5,0.353,0.6,1.8,0.35,0.7,1.1,0.69,1.7,4.7,0.355,0.9159999999999999,0.4
TOR,Jalen Rose,SG,50.0,50.0,39.4,16.2,0.5,3.5,4.0,5.5,0.78,0.36,3.4,2.8,1.6,12.4,6.2,15.0,0.41,0.9,3.0,0.311,3.0,3.6,0.82,5.3,12.0,0.434,1.077,0.44
TOR,Michael Curry,SF,70.0,15.0,17.6,2.9,0.3,0.9,1.2,0.8,0.33,0.07,0.7,2.2,1.1,3.6,1.1,2.8,0.38799999999999996,0.0,0.2,0.2,0.7,0.8,0.84,1.1,2.6,0.40299999999999997,1.041,0.4
TOR,Vince Carter,SG,73.0,73.0,38.2,22.5,1.3,3.5,4.8,4.8,1.21,0.89,3.1,2.9,1.6,20.0,8.3,20.0,0.41700000000000004,1.3,3.3,0.38299999999999995,4.6,5.7,0.81,7.0,16.7,0.424,1.129,0.45
TOR,Morris Peterson,SG,82.0,29.0,26.2,8.3,0.4,2.8,3.2,1.4,1.07,0.17,0.8,2.5,1.6,12.1,2.9,7.2,0.405,1.5,4.1,0.371,0.9,1.1,0.81,1.4,3.1,0.45299999999999996,1.155,0.51
TOR,Lonny Baxter,PF,36.0,4.0,13.5,4.2,1.2,2.2,3.4,0.3,0.39,0.5,0.6,1.9,0.5,12.7,1.7,3.6,0.469,0.0,0.0,0.0,0.8,1.6,0.54,1.7,3.6,0.47200000000000003,1.172,0.47
TOR,Chris Bosh,C,75.0,63.0,33.5,11.5,2.5,4.9,7.4,1.0,0.79,1.41,1.4,2.9,0.7,15.2,4.4,9.5,0.45899999999999996,0.1,0.2,0.35700000000000004,2.7,3.8,0.7,4.3,9.3,0.461,1.209,0.46
TOR,Mengke Bateer,C,7.0,0.0,5.7,1.1,0.7,0.4,1.1,0.1,0.14,0.0,0.3,1.4,0.5,7.3,0.6,1.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.5710000000000001,1.143,0.57
TOR,Donyell Marshall,PF,66.0,66.0,39.1,16.2,2.8,8.0,10.7,1.4,1.21,1.58,1.4,3.0,1.0,19.0,6.3,13.4,0.467,1.8,4.5,0.40299999999999997,1.8,2.5,0.74,4.5,8.9,0.5,1.206,0.54
TOR,Chris Jefferies,SG,2.0,0.0,4.0,4.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,8.4,1.5,3.0,0.5,0.5,1.5,0.33299999999999996,0.5,0.5,1.0,1.0,1.5,0.667,1.3330000000000002,0.58
TOR,Rick Brunson,PG,3.0,0.0,3.3,1.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,13.1,0.7,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.5,1.0,0.5
TOR,Jerome Williams,PF,15.0,12.0,27.1,5.1,2.3,6.2,8.5,0.7,1.27,0.2,1.5,2.0,0.5,14.8,1.9,3.8,0.491,0.0,0.1,0.0,1.4,1.9,0.72,1.9,3.7,0.5,1.351,0.49
TOR,Corie Blount,PF,16.0,0.0,18.4,2.4,1.4,2.9,4.3,0.6,0.69,0.31,0.5,3.1,1.3,12.0,1.1,2.9,0.38299999999999995,0.0,0.0,0.0,0.1,0.2,0.67,1.1,2.9,0.38299999999999995,0.809,0.38
TOR,Michael Bradley,PF,5.0,0.0,7.6,0.6,0.2,2.0,2.2,0.2,0.2,0.0,0.6,1.2,0.3,4.1,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.2,0.4,0.5,0.2,0.6,0.33299999999999996,1.0,0.33
TOR,Milt Palacio,PG,59.0,13.0,20.5,4.4,0.3,1.5,1.7,3.1,0.69,0.19,1.5,1.5,2.1,7.4,1.8,5.1,0.349,0.1,0.4,0.154,0.8,1.2,0.66,1.7,4.7,0.368,0.862,0.36
TOR,Jerome Moiso,C,35.0,1.0,11.9,2.9,1.2,2.1,3.2,0.2,0.49,0.34,0.7,1.2,0.3,12.4,1.1,2.4,0.47600000000000003,0.0,0.0,0.0,0.6,1.1,0.58,1.1,2.4,0.48200000000000004,1.214,0.48
TOR,Rod Strickland,PG,15.0,1.0,18.8,4.7,0.7,1.8,2.5,3.9,0.53,0.27,1.2,1.1,3.3,14.9,1.9,5.6,0.33299999999999996,0.0,0.2,0.0,1.0,1.5,0.68,1.9,5.4,0.34600000000000003,0.845,0.33
TOR,Antonio Davis,PF,15.0,15.0,35.9,8.6,3.3,6.3,9.5,0.9,0.53,0.53,1.4,3.0,0.7,11.9,3.1,8.0,0.38299999999999995,0.0,0.0,0.0,2.5,3.3,0.76,3.1,8.0,0.38299999999999995,1.075,0.38
TOR,Dion Glover,SG,14.0,4.0,12.7,4.6,0.3,1.8,2.1,1.1,0.71,0.14,1.4,1.2,0.8,12.2,1.8,4.6,0.385,0.3,1.0,0.28600000000000003,0.7,1.0,0.71,1.5,3.6,0.41200000000000003,0.985,0.42
GS,Brian Cardinal,PF,76.0,11.0,21.5,9.6,1.3,2.9,4.2,1.4,0.87,0.26,1.1,2.7,1.2,19.4,2.9,6.1,0.47200000000000003,0.7,1.6,0.444,3.1,3.6,0.88,2.2,4.5,0.48200000000000004,1.5730000000000002,0.53
GS,Calbert Cheaney,SG,79.0,7.0,26.2,7.6,1.0,2.3,3.3,1.7,0.76,0.15,1.1,2.3,1.6,10.6,3.5,7.3,0.48100000000000004,0.0,0.1,0.0,0.6,1.0,0.61,3.5,7.2,0.489,1.043,0.48
GS,Speedy Claxton,PG,60.0,29.0,26.6,10.6,0.6,2.0,2.6,4.5,1.62,0.15,1.7,2.4,2.6,17.3,3.7,8.7,0.42700000000000005,0.1,0.4,0.182,3.0,3.7,0.81,3.6,8.3,0.43799999999999994,1.21,0.43
GS,J.R. Bremer,PG,5.0,0.0,8.0,1.6,0.4,0.2,0.6,2.4,0.0,0.0,1.0,1.0,2.4,6.1,0.8,4.2,0.19,0.0,1.6,0.0,0.0,0.0,0.0,0.8,2.6,0.308,0.381,0.19
GS,Mickael Pietrus,SF,53.0,22.0,14.1,5.3,0.9,1.3,2.2,0.5,0.6,0.23,0.8,1.9,0.7,12.9,1.8,4.4,0.41600000000000004,0.7,2.0,0.33299999999999996,1.0,1.4,0.69,1.1,2.4,0.484,1.208,0.49
GS,Troy Murphy,PF,28.0,0.0,21.8,10.0,1.7,4.5,6.2,0.7,0.43,0.61,1.2,2.1,0.6,16.8,3.8,8.7,0.44,0.2,0.6,0.294,2.1,2.9,0.75,3.6,8.1,0.451,1.148,0.45
GS,Adonal Foyle,C,44.0,8.0,13.0,3.1,1.2,2.6,3.8,0.4,0.14,1.05,0.5,1.5,0.8,13.1,1.3,3.0,0.45399999999999996,0.0,0.0,0.0,0.4,0.8,0.54,1.3,3.0,0.45399999999999996,1.054,0.45
